"","LENGTH","AGE","INDWT"
"10549","80",NA,NA
"10550","103","17",NA
"10551","103",NA,NA
"10552","76",NA,NA
"10553","76","6",NA
"10554","76",NA,NA
"10555","76","7",NA
"10556","79","8",NA
"10557","79",NA,NA
"10558","83","7",NA
"10559","83",NA,NA
"10560","95","11",NA
"10561","56","4",NA
"10562","56",NA,NA
"10563","76","6",NA
"10564","64","5",NA
"10565","64","5",NA
"10566","94","9",NA
"10567","94","9",NA
"10568","37","2",NA
"10569","37","2",NA
"10570","41","2",NA
"10571","42","2",NA
"10572","42","2",NA
"10573","62","4",NA
"10574","62",NA,NA
"10575","37","2",NA
"10576","37",NA,NA
"10577","46","3",NA
"10578","48","3",NA
"10579","48",NA,NA
"10580","49","3",NA
"10581","53","3",NA
"10582","53",NA,NA
"10583","55","4",NA
"10584","69","5",NA
"10585","69",NA,NA
"10586","74","5",NA
"10587","75","5",NA
"10588","75",NA,NA
"10589","86","7",NA
"10590","84","7",NA
"10591","84",NA,NA
"10592","35","1",NA
"10593","35",NA,NA
"10594","70","5",NA
"10595","73","6",NA
"10596","73",NA,NA
"10597","79","8",NA
"10598","20","0",NA
"10599","20",NA,NA
"10600","44","3",NA
"10601","44","3",NA
"10602","44","3",NA
"10603","46","3",NA
"10604","47","3",NA
"10605","47","3",NA
"10606","61","4",NA
"10607","105","18",NA
"10608","26","1",NA
"10609","26","1",NA
"10610","26",NA,NA
"10611","28","1",NA
"10612","28",NA,NA
"10613","29","1",NA
"10614","30","1",NA
"10615","30",NA,NA
"10616","32","2",NA
"10617","33","2",NA
"10618","33","2",NA
"10619","35","2",NA
"10620","35","2",NA
"10621","35","2",NA
"10622","38","2",NA
"10623","39","2",NA
"10624","39","2",NA
"10625","40","2",NA
"10626","40","2",NA
"10627","40","2",NA
"10628","42","2",NA
"10629","44","3",NA
"10630","44","3",NA
"10631","48","3",NA
"10632","51","4",NA
"10633","51","4",NA
"10634","35","2",NA
"10635","35",NA,NA
"10636","38","2",NA
"10637","38",NA,NA
"10638","41","2",NA
"10639","41",NA,NA
"10640","50","3",NA
"10641","50",NA,NA
"10642","72","5",NA
"10643","72",NA,NA
"10644","82","7",NA
"10645","84","7",NA
"10646","84",NA,NA
"10647","89","7",NA
"10648","89","7",NA
"10649","89",NA,NA
"10650","90","9",NA
"10651","93","15",NA
"10652","93",NA,NA
"10653","94","17",NA
"10654","94",NA,NA
"10655","97","12",NA
"10656","99","14",NA
"10657","99","15",NA
"10658","99",NA,NA
"10659","63","4",NA
"10660","63",NA,NA
"10661","68","5",NA
"10662","68",NA,NA
"10663","73","6",NA
"10664","73",NA,NA
"10665","75","6",NA
"10666","75",NA,NA
"10667","75","7",NA
"10668","75",NA,NA
"10669","75","7",NA
"10670","75",NA,NA
"10671","76","7",NA
"10672","76","7",NA
"10673","76",NA,NA
"10674","76",NA,NA
"10675","79","6",NA
"10676","79",NA,NA
"10677","80","5",NA
"10678","80",NA,NA
"10679","80","7",NA
"10680","80",NA,NA
"10681","82","6",NA
"10682","82",NA,NA
"10683","82","8",NA
"10684","82",NA,NA
"10685","85","7",NA
"10686","85",NA,NA
"10687","86","8",NA
"10688","86",NA,NA
"10689","88","8",NA
"10690","88",NA,NA
"10691","88","9",NA
"10692","88",NA,NA
"10693","45","3",NA
"10694","45",NA,NA
"10695","79","7",NA
"10696","79",NA,NA
"10697","80","7",NA
"10698","80",NA,NA
"10699","90","8",NA
"10700","90",NA,NA
"10701","48","3",NA
"10702","48",NA,NA
"10703","69","5",NA
"10704","69","5",NA
"10705","38","3",NA
"10706","98","12",NA
"10707","98",NA,NA
"10708","34","2",NA
"10709","85","9",NA
"10710","85",NA,NA
"10711","87","7",NA
"10712","87",NA,NA
"10713","91","9",NA
"10714","91",NA,NA
"10715","92","9",NA
"10716","92",NA,NA
"10717","93","9",NA
"10718","93",NA,NA
"10719","43","2",NA
"10720","43",NA,NA
"10721","85",NA,NA
"10722","85","8",NA
"10723","74","7",NA
"10724","94","15",NA
"10725","94",NA,NA
"10726","56","5",NA
"10727","56","5",NA
"10728","74","6",NA
"10729","74","6",NA
"10730","56","4",NA
"10731","56",NA,NA
"10732","55","4",NA
"10733","90","8",NA
"10734","90",NA,NA
"10735","95","14",NA
"10736","83","7",NA
"10737","83",NA,NA
"10738","93","11",NA
"10739","89","9",NA
"10740","89",NA,NA
"10741","92","9",NA
"10742","92",NA,NA
"10743","95","15",NA
"10744","95",NA,NA
"10745","97",NA,NA
"10746","97","9",NA
"10747","73","5",NA
"10748","76","6",NA
"10749","76",NA,NA
"10750","76","7",NA
"10751","76","8",NA
"10752","76",NA,NA
"10753","80","7",NA
"10754","80","7",NA
"10755","80",NA,NA
"10756","83","8",NA
"10757","83","8",NA
"10758","83",NA,NA
"10759","86","9",NA
"10760","86","10",NA
"10761","86",NA,NA
"10762","87","9",NA
"10763","88","9",NA
"10764","88",NA,NA
"10765","89","8",NA
"10766","90","6",NA
"10767","90",NA,NA
"10768","90","10",NA
"10769","90","13",NA
"10770","90",NA,NA
"10771","93","10",NA
"10772","93",NA,NA
"10773","93","15",NA
"10774","95","10",NA
"10775","95",NA,NA
"10776","96","11",NA
"10777","101","15",NA
"10778","101",NA,NA
"10779","102","13",NA
"10780","67","5",NA
"10781","67",NA,NA
"10782","35","2",NA
"10783","35",NA,NA
"10784","86","5",NA
"10785","36","2",NA
"10786","36","2",NA
"10787","36","2",NA
"10788","36",NA,NA
"10789","36",NA,NA
"10790","37","2",NA
"10791","37","2",NA
"10792","37",NA,NA
"10793","38","2",NA
"10794","39","2",NA
"10795","39",NA,NA
"10796","41","2",NA
"10797","41",NA,NA
"10798","41","2",NA
"10799","41",NA,NA
"10800","43","2",NA
"10801","43",NA,NA
"10802","93","13",NA
"10803","93",NA,NA
"10804","49","3",NA
"10805","49",NA,NA
"10806","97","11",NA
"10807","97",NA,NA
"10808","104","21",NA
"10809","72","6",NA
"10810","72","6",NA
"10811","38","2",NA
"10812","38",NA,NA
"10813","18","0",NA
"10814","37","2",NA
"10815","79","8",NA
"10816","79","8",NA
"10817","83","9",NA
"10818","54","3",NA
"10819","103","14",NA
"10820","103",NA,NA
"10821","54","3",NA
"10822","54","3",NA
"10823","71","6",NA
"10824","72","7",NA
"10825","72","7",NA
"10826","77","7",NA
"10827","82","10",NA
"10828","82","10",NA
"10829","35","2",NA
"10830","36","2",NA
"10831","36","2",NA
"10832","49","3",NA
"10833","90","9",NA
"10834","90",NA,NA
"10835","38","2",NA
"10836","38",NA,NA
"10837","82","8",NA
"10838","82",NA,NA
"10839","17","0",NA
"10840","40","2",NA
"10841","42","2",NA
"10842","42","2",NA
"10843","44","2",NA
"10844","44","3",NA
"10845","44","3",NA
"10846","48","4",NA
"10847","49","3",NA
"10848","49",NA,NA
"10849","49","3",NA
"10850","49","4",NA
"10851","49","4",NA
"10852","50","3",NA
"10853","50",NA,NA
"10854","50","3",NA
"10855","51","3",NA
"10856","51","4",NA
"10857","51","4",NA
"10858","52","4",NA
"10859","54","3",NA
"10860","55","4",NA
"10861","55","4",NA
"10862","55","4",NA
"10863","75","6",NA
"10864","75","6",NA
"10865","58","4",NA
"10866","58",NA,NA
"10867","60","4",NA
"10868","60",NA,NA
"10869","83","8",NA
"10870","83",NA,NA
"10871","75","6",NA
"10872","75",NA,NA
"10873","85","7",NA
"10874","85",NA,NA
"10875","85","8",NA
"10876","86","7",NA
"10877","95","10",NA
"10878","95",NA,NA
"10879","16","0",NA
"10880","16","0",NA
"10881","16","0",NA
"10882","16","0",NA
"10883","16","0",NA
"10884","16","0",NA
"10885","17","0",NA
"10886","17","0",NA
"10887","17","0",NA
"10888","97","14",NA
"10889","73","7",NA
"10890","73",NA,NA
"10891","76","6",NA
"10892","76",NA,NA
"10893","95","13",NA
"10894","76","9",NA
"10895","76",NA,NA
"10896","90","16",NA
"10897","66","6",NA
"10898","73","6",NA
"10899","54","5",NA
"10900","55","4",NA
"10901","63","5",NA
"10902","69","8",NA
"10903","79","8",NA
"10904","82","9",NA
"10905","97","17",NA
"10906","71","6",NA
"10907","29","2",NA
"10908","75","7",NA
"10909","56","4",NA
"10910","66","4",NA
"10911","72","6",NA
"10912","32","2",NA
"10913","91","9",NA
"10914","63","4",NA
"10915","67","5",NA
"10916","67","6",NA
"10917","69","5",NA
"10918","69","5",NA
"10919","70","6",NA
"10920","73","5",NA
"10921","73","6",NA
"10922","73",NA,NA
"10923","74","6",NA
"10924","74","7",NA
"10925","76","6",NA
"10926","75","6",NA
"10927","60","5",NA
"10928","86","10",NA
"10929","93","15",NA
"10930","95","14",NA
"10931","56","5",NA
"10932","76","6",NA
"10933","76","6",NA
"10934","77","6",NA
"10935","77","7",NA
"10936","78","6",NA
"10937","78","7",NA
"10938","80","7",NA
"10939","81","6",NA
"10940","81","7",NA
"10941","85","9",NA
"10942","87","7",NA
"10943","88","6",NA
"10944","64","5",NA
"10945","71","6",NA
"10946","85","8",NA
"10947","71","6",NA
"10948","72","6",NA
"10949","79","7",NA
"10950","84","9",NA
"10951","85","7",NA
"10952","85","8",NA
"10953","96","12",NA
"10954","99","18",NA
"10955","70","5",NA
"10956","84","9",NA
"10957","85","8",NA
"10958","72","7",NA
"10959","77","7",NA
"10960","106","21",NA
"10961","73","5",NA
"10962","93","9",NA
"10963","38","2",NA
"10964","74","5",NA
"10965","67","6",NA
"10966","67","5",NA
"10967","69","6",NA
"10968","37","2",NA
"10969","38","3",NA
"10970","42","3",NA
"10971","42","3",NA
"10972","43","3",NA
"10973","47","3",NA
"10974","57","4",NA
"10975","84","9",NA
"10976","86","9",NA
"10977","93","8",NA
"10978","85","10",NA
"10979","92","11",NA
"10980","66","6",NA
"10981","85","8",NA
"10982","78","7",NA
"10983","96","16",NA
"10984","60","4",NA
"10985","61","4",NA
"10986","63","5",NA
"10987","66","6",NA
"10988","71","6",NA
"10989","82","7",NA
"10990","91","9",NA
"10991","92","8",NA
"10992","94","9",NA
"10993","95","17",NA
"10994","96","11",NA
"10995","33","2",NA
"10996","44","4",NA
"10997","46","4",NA
"10998","30","2",NA
"10999","33","2",NA
"11000","34","2",NA
"11001","39","3",NA
"11002","40","2",NA
"11003","40","3",NA
"11004","49","3",NA
"11005","44","3",NA
"11006","48","3",NA
"11007","49","3",NA
"11008","52","3",NA
"11009","52","3",NA
"11010","53","4",NA
"11011","54","4",NA
"11012","60","4",NA
"11013","70","5",NA
"11014","40","2",NA
"11015","41","2",NA
"11016","42","2",NA
"11017","44","3",NA
"11018","44","3",NA
"11019","45","3",NA
"11020","45","4",NA
"11021","48","3",NA
"11022","48","3",NA
"11023","52","4",NA
"11024","56","4",NA
"11025","57","4",NA
"11026","66","4",NA
"11027","67","5",NA
"11028","70","5",NA
"11029","83","6",NA
"11030","62","4",NA
"11031","70","6",NA
"11032","83","8",NA
"11033","65","5",NA
"11034","83","8",NA
"11035","92","21",NA
"11036","77","6",NA
"11037","52","4",NA
"11038","52","4",NA
"11039","55","4",NA
"11040","55","5",NA
"11041","56","4",NA
"11042","58","4",NA
"11043","58","5",NA
"11044","58","5",NA
"11045","59","5",NA
"11046","61","5",NA
"11047","61","6",NA
"11048","66","6",NA
"11049","91","12",NA
"11050","72","7",NA
"11051","92","8",NA
"11052","99","12",NA
"11053","68","5",NA
"11054","101","20",NA
"11055","70","7",NA
"11056","82","6",NA
"11057","92","10",NA
"11058","53","4",NA
"11059","90","10",NA
"11060","70","6",NA
"11061","37","2",NA
"11062","85","8",NA
"11063","95","14",NA
"11064","96","15",NA
"11065","29","2",NA
"11066","30","2",NA
"11067","31","2",NA
"11068","32","2",NA
"11069","32","2",NA
"11070","32","2",NA
"11071","34","3",NA
"11072","74","8",NA
"11073","90","9",NA
"11074","65","6",NA
"11075","50","4",NA
"11076","68","7",NA
"11077","73","7",NA
"11078","56","4",NA
"11079","35","3",NA
"11080","38","2",NA
"11081","38","3",NA
"11082","39","2",NA
"11083","40","3",NA
"11084","41","3",NA
"11085","41","3",NA
"11086","42","3",NA
"11087","45","3",NA
"11088","46","3",NA
"11089","50","3",NA
"11090","50","4",NA
"11091","51","4",NA
"11092","53","4",NA
"11093","35","1",NA
"11094","86","9",NA
"11095","39","2",NA
"11096","58","4",NA
"11097","63","5",NA
"11098","66","5",NA
"11099","31","1",NA
"11100","43","3",NA
"11101","70","5",NA
"11102","64","5",NA
"11103","82","7",NA
"11104","75","6",NA
"11105","79","7",NA
"11106","89","7",NA
"11107","100","14",NA
"11108","37","3",NA
"11109","39","3",NA
"11110","43","3",NA
"11111","82","10",NA
"11112","29","2",NA
"11113","32","2",NA
"11114","74","7",NA
"11115","76","8",NA
"11116","79","8",NA
"11117","83","9",NA
"11118","57","4",NA
"11119","85","12",NA
"11120","35","2",NA
"11121","56","4",NA
"11122","56","4",NA
"11123","58","4",NA
"11124","66","5",NA
"11125","90","9",NA
"11126","77","8",NA
"11127","59","5",NA
"11128","64","5",NA
"11129","68","6",NA
"11130","74","7",NA
"11131","77","6",NA
"11132","82","7",NA
"11133","83","7",NA
"11134","31","2",NA
"11135","76","7",NA
"11136","81","7",NA
"11137","67","4",NA
"11138","76","7",NA
"11139","76","7",NA
"11140","84","7",NA
"11141","25","1",NA
"11142","38","1",NA
"11143","68","5",NA
"11144","88","10",NA
"11145","89","10",NA
"11146","80","9",NA
"11147","81","9",NA
"11148","83","8",NA
"11149","89","10",NA
"11150","90","11",NA
"11151","95","15",NA
"11152","62","5",NA
"11153","83","7",NA
"11154","74","6",NA
"11155","76","7",NA
"11156","76","8",NA
"11157","80","8",NA
"11158","81","10",NA
"11159","82","10",NA
"11160","85","11",NA
"11161","72","6",NA
"11162","72","6",NA
"11163","87","15",NA
"11164","70","6",NA
"11165","69","5",NA
"11166","75","6",NA
"11167","98","15",NA
"11168","93","15",NA
"11169","69","5",NA
"11170","60","5",NA
"11171","70","7",NA
"11172","64","5",NA
"11173","74","7",NA
"11174","81","10",NA
"11175","87","10",NA
"11176","62","5",NA
"11177","64","5",NA
"11178","64","5",NA
"11179","65","5",NA
"11180","65","6",NA
"11181","66","6",NA
"11182","66","6",NA
"11183","67","5",NA
"11184","67","6",NA
"11185","67","6",NA
"11186","67","6",NA
"11187","69","6",NA
"11188","70","6",NA
"11189","71","7",NA
"11190","72","6",NA
"11191","72","6",NA
"11192","73","8",NA
"11193","74","7",NA
"11194","75","7",NA
"11195","75","8",NA
"11196","78","9",NA
"11197","79","7",NA
"11198","80","11",NA
"11199","82","7",NA
"11200","84","7",NA
"11201","84","10",NA
"11202","85","11",NA
"11203","86","11",NA
"11204","89","10",NA
"11205","95","20",NA
"11206","30","1",NA
"11207","30","1",NA
"11208","31","1",NA
"11209","34","2",NA
"11210","67","5",NA
"11211","71","5",NA
"11212","74","6",NA
"11213","76","8",NA
"11214","85","8",NA
"11215","85",NA,NA
"11216","86","8",NA
"11217","87","9",NA
"11218","95","13",NA
"11219","98","9",NA
"11220","102","19",NA
"11221","68","6",NA
"11222","82","6",NA
"11223","76","6",NA
"11224","33","2",NA
"11225","76","7",NA
"11226","77","5",NA
"11227","25","1",NA
"11228","25","1",NA
"11229","91","14",NA
"11230","103","20",NA
"11231","99","13",NA
"11232","100","15",NA
"11233","93","15",NA
"11234","24","1",NA
"11235","75","6",NA
"11236","89","7",NA
"11237","28","1",NA
"11238","36","2",NA
"11239","61","5",NA
"11240","75","7",NA
"11241","89","9",NA
"11242","69","6",NA
"11243","44","2",NA
"11244","29","1",NA
"11245","27","1",NA
"11246","69","6",NA
"11247","35","2",NA
"11248","43","2",NA
"11249","54","4",NA
"11250","76","7",NA
"11251","87","8",NA
"11252","89","9",NA
"11253","91","11",NA
"11254","92","8",NA
"11255","94","8",NA
"11256","96","12",NA
"11257","98","14",NA
"11258","25","2",NA
"11259","26","2",NA
"11260","26","2",NA
"11261","28","2",NA
"11262","29","1",NA
"11263","72","5",NA
"11264","74","6",NA
"11265","78","7",NA
"11266","84","7",NA
"11267","95","9",NA
"11268","24","1",NA
"11269","42","4",NA
"11270","75","6",NA
"11271","83","8",NA
"11272","33","1",NA
"11273","40","3",NA
"11274","44","3",NA
"11275","43","3",NA
"11276","94","16",NA
"11277","65","5",NA
"11278","86","9",NA
"11279","82","10",NA
"11280","85","8",NA
"11281","54","3",NA
"11282","55","4",NA
"11283","55","4",NA
"11284","65","5",NA
"11285","67","4",NA
"11286","72","7",NA
"11287","76","6",NA
"11288","83","9",NA
"11289","86","11",NA
"11290","34","2",NA
"11291","67","6",NA
"11292","72","6",NA
"11293","73","6",NA
"11294","75","6",NA
"11295","84","7",NA
"11296","90","8",NA
"11297","93","9",NA
"11298","68","6",NA
"11299","81","8",NA
"11300","95","15",NA
"11301","66","5",NA
"11302","67","5",NA
"11303","76","6",NA
"11304","79","7",NA
"11305","84","7",NA
"11306","88","8",NA
"11307","88","11",NA
"11308","92","13",NA
"11309","95","12",NA
"11310","85","8",NA
"11311","32","2",NA
"11312","32","2",NA
"11313","72","5",NA
"11314","70","6",NA
"11315","25","1",NA
"11316","28","1",NA
"11317","29","1",NA
"11318","29","1",NA
"11319","29","1",NA
"11320","35","2",NA
"11321","35","2",NA
"11322","36","2",NA
"11323","36","2",NA
"11324","38","2",NA
"11325","27","1",NA
"11326","28","1",NA
"11327","28","1",NA
"11328","29","1",NA
"11329","30","1",NA
"11330","30","1",NA
"11331","30","1",NA
"11332","25","1",NA
"11333","30","1",NA
"11334","30","1",NA
"11335","27","1",NA
"11336","34","2",NA
"11337","28","1",NA
"11338","25","1",NA
"11339","26","1",NA
"11340","27","1",NA
"11341","28","2",NA
"11342","28","1",NA
"11343","29","1",NA
"11344","25","1",NA
"11345","25","1",NA
"11346","25","1",NA
"11347","27","1",NA
"11348","27","1",NA
"11349","31","2",NA
"11350","24","1",NA
"11351","25","1",NA
"11352","104","19",NA
"11353","38","3",NA
"11354","38","2",NA
"11355","62","4",NA
"11356","65","5",NA
"11357","67","4",NA
"11358","70","6",NA
"11359","81","6",NA
"11360","85","8",NA
"11361","88","11",NA
"11362","30","2",NA
"11363","36","3",NA
"11364","48","4",NA
"11365","64","6",NA
"11366","66","6",NA
"11367","67","6",NA
"11368","67","7",NA
"11369","69","5",NA
"11370","69","4",NA
"11371","106","16",NA
"11372","38","2",NA
"11373","44","3",NA
"11374","83","6",NA
"11375","52","4",NA
"11376","67","5",NA
"11377","68","7",NA
"11378","56","5",NA
"11379","93","16",NA
"11380","73","6",NA
"11381","63","4",NA
"11382","66","6",NA
"11383","80","8",NA
"11384","93","13",NA
"11385","94","14",NA
"11386","110","21",NA
"11387","65","6",NA
"11388","69","5",NA
"11389","69","6",NA
"11390","83","8",NA
"11391","99","12",NA
"11392","35","3",NA
"11393","62","6",NA
"11394","69","5",NA
"11395","55","4",NA
"11396","75","6",NA
"11397","67","6",NA
"11398","64","6",NA
"11399","77","7",NA
"11400","81","7",NA
"11401","62","5",NA
"11402","66","6",NA
"11403","26","2",NA
"11404","31","2",NA
"11405","33","2",NA
"11406","33","2",NA
"11407","34","2",NA
"11408","35","2",NA
"11409","37","2",NA
"11410","37","2",NA
"11411","38","2",NA
"11412","45","2",NA
"11413","52","4",NA
"11414","57","3",NA
"11415","59","4",NA
"11416","61","5",NA
"11417","63","5",NA
"11418","65","5",NA
"11419","65","5",NA
"11420","67","5",NA
"11421","67","6",NA
"11422","68","6",NA
"11423","69","5",NA
"11424","71","5",NA
"11425","72","7",NA
"11426","84","10",NA
"11427","90","13",NA
"11428","104","13",NA
"11429","36","3",NA
"11430","60","5",NA
"11431","62","5",NA
"11432","25","2",NA
"11433","26","2",NA
"11434","27","2",NA
"11435","28","2",NA
"11436","28","2",NA
"11437","29","2",NA
"11438","29","2",NA
"11439","29","2",NA
"11440","30","2",NA
"11441","30","2",NA
"11442","31","2",NA
"11443","31","2",NA
"11444","31","2",NA
"11445","32","2",NA
"11446","32","2",NA
"11447","32","2",NA
"11448","37","3",NA
"11449","40","3",NA
"11450","48","4",NA
"11451","49","3",NA
"11452","65","5",NA
"11453","27","2",NA
"11454","28","2",NA
"11455","31","2",NA
"11456","55","4",NA
"11457","64","6",NA
"11458","85","20",NA
"11459","76","7",NA
"11460","80","8",NA
